utc dates,local dates,CO2 (PARTS_PER_MILLION),PM25 (MICROGRAMS_PER_CUBIC_METER),PM10 (MICROGRAMS_PER_CUBIC_METER),TVOC (PARTS_PER_BILLION),IAQI (IAQI),TEMPERATURE (CELSIUS),HUMIDITY (PERCENT),people,door,ventilation,window
2025-01-31T21:49:00+00:00,2025-02-01T00:49:00+03:00,1218.0,9.0,9.0,,5,24.04000091552734,38.56999969482422,1,0.0,1,0.0
2025-01-31T21:50:00+00:00,2025-02-01T00:50:00+03:00,1226.0,10.5,11.0,,5,24.0649995803833,38.69499969482422,1,0.0,1,0.0
2025-01-31T21:51:00+00:00,2025-02-01T00:51:00+03:00,1233.0,10.0,11.5,,5,24.06999969482422,38.70000076293945,1,0.0,1,0.0
2025-01-31T21:52:00+00:00,2025-02-01T00:52:00+03:00,1235.0,8.5,8.5,,5,24.06999969482422,38.70999908447266,1,0.0,1,0.0
2025-01-31T21:53:00+00:00,2025-02-01T00:53:00+03:00,1239.0,9.0,10.5,,5,24.04500007629395,38.67499923706055,1,0.0,1,0.0
2025-01-31T21:54:00+00:00,2025-02-01T00:54:00+03:00,1239.5,9.0,11.0,,5,24.06999969482422,38.71500015258789,1,0.0,1,0.0
2025-01-31T21:55:00+00:00,2025-02-01T00:55:00+03:00,1243.5,9.0,11.0,,5,24.04999923706055,38.65999984741211,2,1.0,1,0.0
2025-01-31T21:56:00+00:00,2025-02-01T00:56:00+03:00,1245.0,8.0,8.0,,5,24.04999923706055,38.72500038146973,1,0.1,1,0.0
2025-01-31T21:57:00+00:00,2025-02-01T00:57:00+03:00,1198.0,26.0,27.0,,5,24.07500076293945,35.28499984741211,1,0.1,1,0.0
2025-01-31T21:58:00+00:00,2025-02-01T00:58:00+03:00,1006.0,27.5,30.0,,5,24.17000007629395,34.71999931335449,2,1.0,1,0.0
2025-01-31T21:59:00+00:00,2025-02-01T00:59:00+03:00,987.5,20.5,21.0,,4,24.25500011444092,36.13000106811523,1,0.1,1,0.0
2025-01-31T22:00:00+00:00,2025-02-01T01:00:00+03:00,1021.0,19.0,22.0,,5,24.27999973297119,36.04000091552734,2,1.0,1,0.0
2025-01-31T22:01:00+00:00,2025-02-01T01:01:00+03:00,1071.0,17.0,19.5,,5,24.34500026702881,36.78500175476074,1,0.0,1,0.0
2025-01-31T22:02:00+00:00,2025-02-01T01:02:00+03:00,1108.0,15.5,16.5,,5,24.41499996185303,36.5049991607666,1,0.0,1,0.0
2025-01-31T22:03:00+00:00,2025-02-01T01:03:00+03:00,1131.5,16.0,16.0,,5,24.35500049591064,36.75,1,0.0,1,0.0
2025-01-31T22:04:00+00:00,2025-02-01T01:04:00+03:00,1153.0,15.0,16.0,,5,24.28499984741211,36.80000114440918,1,0.0,1,0.0
2025-01-31T22:05:00+00:00,2025-02-01T01:05:00+03:00,1166.0,14.5,16.5,,5,24.22000026702881,37.07999992370605,1,0.0,1,0.0
2025-01-31T22:06:00+00:00,2025-02-01T01:06:00+03:00,1180.0,16.0,19.0,,5,24.17000007629395,37.28499984741211,1,0.0,1,0.0
2025-01-31T22:07:00+00:00,2025-02-01T01:07:00+03:00,1192.0,17.0,18.5,,5,24.15999984741211,37.40999984741211,1,0.0,1,0.0
2025-01-31T22:08:00+00:00,2025-02-01T01:08:00+03:00,1197.5,15.0,16.5,,5,24.125,37.20999908447266,1,0.0,1,0.0
2025-01-31T22:09:00+00:00,2025-02-01T01:09:00+03:00,1195.0,15.5,17.5,,5,24.09000015258789,37.27000045776367,1,0.0,1,0.0
2025-01-31T22:10:00+00:00,2025-02-01T01:10:00+03:00,1195.5,13.5,15.0,,5,24.11500072479248,37.56500053405762,1,0.0,1,0.0
2025-01-31T22:11:00+00:00,2025-02-01T01:11:00+03:00,1205.0,14.0,15.5,,5,24.09000015258789,37.66499900817871,1,0.0,1,0.0
2025-01-31T22:12:00+00:00,2025-02-01T01:12:00+03:00,1212.5,13.5,15.0,,5,24.09000015258789,37.59999847412109,1,0.0,1,0.0
2025-01-31T22:13:00+00:00,2025-02-01T01:13:00+03:00,1212.5,14.0,18.5,,5,24.07499980926514,37.5049991607666,1,0.0,1,0.0
2025-01-31T22:14:00+00:00,2025-02-01T01:14:00+03:00,1213.5,16.0,19.0,,5,24.06999969482422,37.59499931335449,1,0.0,1,0.0
2025-01-31T22:15:00+00:00,2025-02-01T01:15:00+03:00,1215.5,13.0,14.0,,5,24.05500030517578,37.78999900817871,1,0.0,1,0.0
2025-01-31T22:16:00+00:00,2025-02-01T01:16:00+03:00,1221.0,16.0,16.5,,5,24.07499980926514,37.85500144958496,1,0.0,1,0.0
2025-01-31T22:17:00+00:00,2025-02-01T01:17:00+03:00,1231.5,15.5,15.5,,5,24.07999992370605,37.84500122070312,1,0.0,1,0.0
2025-01-31T22:18:00+00:00,2025-02-01T01:18:00+03:00,1239.0,14.0,16.0,,5,24.07999992370605,37.875,1,0.0,1,0.1
2025-01-31T22:19:00+00:00,2025-02-01T01:19:00+03:00,1239.5,24.5,29.0,,5,24.08500003814697,37.42000007629395,1,0.0,1,0.1
2025-01-31T22:20:00+00:00,2025-02-01T01:20:00+03:00,1103.0,52.0,63.0,,6,24.1850004196167,33.25,1,0.0,1,0.1
2025-01-31T22:21:00+00:00,2025-02-01T01:21:00+03:00,885.5,65.5,82.5,,8,24.23999977111816,30.71500015258789,1,0.0,1,0.1
2025-01-31T22:22:00+00:00,2025-02-01T01:22:00+03:00,778.5,64.5,76.5,,7,24.27500057220459,29.17000007629395,1,0.0,1,0.1
2025-01-31T22:23:00+00:00,2025-02-01T01:23:00+03:00,706.0,59.5,70.5,,7,24.27000045776367,28.24000072479248,1,0.0,1,0.1
2025-01-31T22:24:00+00:00,2025-02-01T01:24:00+03:00,672.0,62.5,79.0,,7,24.25,27.65500068664551,1,0.0,1,0.1
2025-01-31T22:25:00+00:00,2025-02-01T01:25:00+03:00,652.0,67.5,82.0,,8,24.26000022888184,27.38000011444092,1,0.0,1,0.1
2025-01-31T22:26:00+00:00,2025-02-01T01:26:00+03:00,643.0,68.5,83.0,,8,24.27500057220459,27.19999980926514,1,0.0,1,0.1
2025-01-31T22:27:00+00:00,2025-02-01T01:27:00+03:00,634.5,58.0,74.5,,7,24.27000045776367,26.92499923706055,1,0.0,1,0.1
2025-01-31T22:28:00+00:00,2025-02-01T01:28:00+03:00,627.5,64.5,75.5,,7,24.23999977111816,26.71000003814697,1,0.0,1,0.1
2025-01-31T22:29:00+00:00,2025-02-01T01:29:00+03:00,619.0,52.5,64.5,,6,24.23999977111816,26.5,1,0.0,1,0.1
2025-01-31T22:30:00+00:00,2025-02-01T01:30:00+03:00,615.0,55.0,66.5,,7,24.21000003814697,26.42000007629395,1,0.0,1,0.1
2025-01-31T22:31:00+00:00,2025-02-01T01:31:00+03:00,609.0,46.0,59.0,,6,24.18000030517578,26.25500011444092,1,0.0,1,0.1
2025-01-31T22:32:00+00:00,2025-02-01T01:32:00+03:00,604.0,48.5,56.5,,6,24.13999938964844,26.0600004196167,1,0.0,1,0.1
2025-01-31T22:33:00+00:00,2025-02-01T01:33:00+03:00,592.5,43.0,52.0,,5,24.09500026702881,25.85999965667725,1,0.0,1,0.1
2025-01-31T22:34:00+00:00,2025-02-01T01:34:00+03:00,585.0,44.5,54.0,,5,24.07999992370605,25.79999923706055,1,0.0,1,0.1
2025-01-31T22:35:00+00:00,2025-02-01T01:35:00+03:00,582.0,46.5,54.0,,6,24.05499935150146,25.84000015258789,1,0.0,1,0.1
2025-01-31T22:36:00+00:00,2025-02-01T01:36:00+03:00,584.5,58.0,65.5,,7,24.03999996185303,25.89000034332275,1,0.0,1,0.1
2025-01-31T22:37:00+00:00,2025-02-01T01:37:00+03:00,587.0,75.0,83.5,,9,24.02999973297119,25.84999942779541,1,0.0,1,0.1
2025-01-31T22:38:00+00:00,2025-02-01T01:38:00+03:00,588.0,98.0,110.5,,9,23.98999977111816,25.75,1,0.0,1,0.1
2025-01-31T22:39:00+00:00,2025-02-01T01:39:00+03:00,584.0,101.5,121.0,,9,23.97999954223633,25.64000034332275,1,0.0,1,0.1
2025-01-31T22:40:00+00:00,2025-02-01T01:40:00+03:00,580.0,107.0,124.0,,9,23.94000053405762,25.52999973297119,1,0.0,1,0.1
2025-01-31T22:41:00+00:00,2025-02-01T01:41:00+03:00,572.5,101.5,114.0,,9,23.90499973297119,25.375,1,0.0,1,0.1
2025-01-31T22:42:00+00:00,2025-02-01T01:42:00+03:00,561.0,111.0,124.5,,9,23.88000011444092,25.32999992370605,1,0.0,1,0.1
2025-01-31T22:43:00+00:00,2025-02-01T01:43:00+03:00,557.5,109.5,122.5,,9,23.82499980926514,25.26499938964844,1,0.0,1,0.1
2025-01-31T22:44:00+00:00,2025-02-01T01:44:00+03:00,549.0,117.5,128.5,,9,23.79500007629395,25.23500061035156,1,0.0,1,0.1
2025-01-31T22:45:00+00:00,2025-02-01T01:45:00+03:00,545.5,111.0,117.5,,9,23.77000045776367,25.24000072479248,1,0.0,1,0.1
2025-01-31T22:46:00+00:00,2025-02-01T01:46:00+03:00,544.0,107.0,121.5,,9,23.72999954223633,25.25500011444092,1,0.0,1,0.1
2025-01-31T22:47:00+00:00,2025-02-01T01:47:00+03:00,545.5,105.5,116.5,,9,23.68000030517578,25.23499965667725,1,0.0,1,0.1
2025-01-31T22:48:00+00:00,2025-02-01T01:48:00+03:00,546.0,110.0,119.5,,9,23.6850004196167,25.30500030517578,1,0.0,1,0.1
2025-01-31T22:49:00+00:00,2025-02-01T01:49:00+03:00,548.0,103.5,116.0,,9,23.67000007629395,25.42500019073486,1,0.0,1,0.1
2025-01-31T22:50:00+00:00,2025-02-01T01:50:00+03:00,553.0,91.0,99.0,,9,23.68000030517578,25.34000015258789,1,0.0,1,0.1
2025-01-31T22:51:00+00:00,2025-02-01T01:51:00+03:00,550.0,90.5,101.5,,9,23.63999938964844,25.22500038146973,1,0.0,1,0.1
2025-01-31T22:52:00+00:00,2025-02-01T01:52:00+03:00,545.0,80.0,89.5,,9,23.61000061035156,25.10000038146973,1,0.0,1,0.1
2025-01-31T22:53:00+00:00,2025-02-01T01:53:00+03:00,535.5,78.5,85.5,,9,23.5649995803833,25.04500007629395,1,0.0,1,0.1
2025-01-31T22:54:00+00:00,2025-02-01T01:54:00+03:00,528.0,66.5,76.0,,8,23.56500053405762,24.89499950408936,1,0.0,1,0.1
2025-01-31T22:55:00+00:00,2025-02-01T01:55:00+03:00,520.5,61.5,69.0,,7,23.50500011444092,24.76000022888184,1,0.0,1,0.1
2025-01-31T22:56:00+00:00,2025-02-01T01:56:00+03:00,511.0,56.0,64.0,,7,23.46999931335449,24.67500019073486,1,0.0,1,0.1
2025-01-31T22:57:00+00:00,2025-02-01T01:57:00+03:00,503.5,56.5,68.0,,7,23.44000053405762,24.55999946594238,1,0.0,1,0.1
2025-01-31T22:58:00+00:00,2025-02-01T01:58:00+03:00,496.0,52.0,59.0,,6,23.42500019073486,24.63000011444092,1,0.0,1,0.1
2025-01-31T22:59:00+00:00,2025-02-01T01:59:00+03:00,497.0,44.0,48.5,,5,23.40499973297119,24.60499954223633,1,0.0,1,0.1
2025-01-31T23:00:00+00:00,2025-02-01T02:00:00+03:00,496.0,40.5,45.0,,5,23.375,24.44499969482422,1,0.0,1,0.1
2025-01-31T23:01:00+00:00,2025-02-01T02:01:00+03:00,490.5,42.5,46.0,,5,23.34000015258789,24.45000076293945,1,0.0,1,0.1
2025-01-31T23:02:00+00:00,2025-02-01T02:02:00+03:00,487.5,42.0,46.5,,5,23.31999969482422,24.50500011444092,1,0.0,1,0.1
2025-01-31T23:03:00+00:00,2025-02-01T02:03:00+03:00,490.0,37.0,42.0,,5,23.29000091552734,24.64999961853027,1,0.0,1,0.1
2025-01-31T23:04:00+00:00,2025-02-01T02:04:00+03:00,495.0,37.5,41.5,,5,23.31999969482422,24.63000011444092,1,0.0,1,0.1
2025-01-31T23:05:00+00:00,2025-02-01T02:05:00+03:00,494.0,41.5,48.0,,5,23.27500057220459,24.52500057220459,1,0.0,1,0.1
2025-01-31T23:06:00+00:00,2025-02-01T02:06:00+03:00,487.0,59.0,64.0,,7,23.26500034332275,24.64500045776367,1,0.0,1,0.1
2025-01-31T23:07:00+00:00,2025-02-01T02:07:00+03:00,489.0,58.5,71.5,,7,23.21999931335449,24.76999950408936,1,0.0,1,0.1
2025-01-31T23:08:00+00:00,2025-02-01T02:08:00+03:00,490.5,58.0,67.0,,7,23.21999931335449,24.58500003814697,1,0.0,1,0.1
2025-01-31T23:09:00+00:00,2025-02-01T02:09:00+03:00,485.5,66.0,84.0,,8,23.20000076293945,24.66499996185303,1,0.0,1,0.1
2025-01-31T23:10:00+00:00,2025-02-01T02:10:00+03:00,486.5,67.0,80.0,,8,23.20499992370605,24.66499996185303,1,0.0,1,0.1
2025-01-31T23:11:00+00:00,2025-02-01T02:11:00+03:00,483.0,73.5,86.0,,8,23.18000030517578,24.63499927520752,1,0.0,1,0.1
2025-01-31T23:12:00+00:00,2025-02-01T02:12:00+03:00,478.0,71.5,82.5,,8,23.17000007629395,24.59500026702881,1,0.0,1,0.1
2025-01-31T23:13:00+00:00,2025-02-01T02:13:00+03:00,477.0,70.5,83.5,,8,23.13999938964844,24.61500072479248,1,0.0,1,0.1
2025-01-31T23:14:00+00:00,2025-02-01T02:14:00+03:00,475.5,69.5,84.5,,8,23.13499927520752,24.56999969482422,1,0.0,1,0.1
2025-01-31T23:15:00+00:00,2025-02-01T02:15:00+03:00,472.5,66.5,72.5,,8,23.09500026702881,24.51500034332275,1,0.0,1,0.1
2025-01-31T23:16:00+00:00,2025-02-01T02:16:00+03:00,467.0,62.5,69.0,,7,23.10000038146973,24.48999977111816,1,0.0,1,0.1
2025-01-31T23:17:00+00:00,2025-02-01T02:17:00+03:00,465.5,66.5,80.0,,8,23.07999992370605,24.49499988555908,1,0.0,1,0.1
2025-01-31T23:18:00+00:00,2025-02-01T02:18:00+03:00,465.0,61.0,75.0,,7,23.10000038146973,24.55500030517578,1,0.0,1,0.1
2025-01-31T23:19:00+00:00,2025-02-01T02:19:00+03:00,466.0,59.0,76.5,,7,23.13000011444092,24.57499980926514,1,0.0,1,0.1
2025-01-31T23:20:00+00:00,2025-02-01T02:20:00+03:00,466.5,65.0,73.5,,8,23.125,24.52999973297119,1,0.0,1,0.1
2025-01-31T23:21:00+00:00,2025-02-01T02:21:00+03:00,466.0,61.5,68.5,,7,23.10000038146973,24.38000011444092,1,0.0,1,0.1
2025-01-31T23:22:00+00:00,2025-02-01T02:22:00+03:00,459.0,77.0,90.0,,9,23.07499980926514,24.36499977111816,1,0.0,1,0.1
2025-01-31T23:23:00+00:00,2025-02-01T02:23:00+03:00,455.5,74.0,85.0,,8,23.05999946594238,24.32999992370605,1,0.2,1,0.0
2025-01-31T23:24:00+00:00,2025-02-01T02:24:00+03:00,454.5,76.0,84.5,,9,23.03500080108643,24.32499980926514,1,0.2,1,0.0
2025-01-31T23:25:00+00:00,2025-02-01T02:25:00+03:00,454.5,84.5,94.5,,9,23.02999973297119,24.78499984741211,1,0.2,1,0.0
2025-01-31T23:26:00+00:00,2025-02-01T02:26:00+03:00,462.0,86.5,97.0,,9,23.10500049591064,25.09999942779541,1,0.2,1,0.0
2025-01-31T23:27:00+00:00,2025-02-01T02:27:00+03:00,468.0,76.0,81.5,,9,23.14999961853027,25.27499961853027,1,0.2,1,0.0
2025-01-31T23:28:00+00:00,2025-02-01T02:28:00+03:00,473.0,69.5,75.0,,8,23.17000007629395,25.43499946594238,1,0.2,1,0.0
2025-01-31T23:29:00+00:00,2025-02-01T02:29:00+03:00,474.0,64.0,73.0,,7,23.21000003814697,25.54500007629395,1,0.2,1,0.0
2025-01-31T23:30:00+00:00,2025-02-01T02:30:00+03:00,474.5,63.5,72.0,,7,23.23499965667725,25.65999984741211,1,0.2,1,0.0
2025-01-31T23:31:00+00:00,2025-02-01T02:31:00+03:00,476.5,65.5,73.5,,8,23.25,25.69500064849854,1,0.2,1,0.0
2025-01-31T23:32:00+00:00,2025-02-01T02:32:00+03:00,477.5,61.5,71.0,,7,23.28999996185303,25.71000003814697,1,0.2,1,0.0
2025-01-31T23:33:00+00:00,2025-02-01T02:33:00+03:00,479.0,58.0,63.0,,7,23.31999969482422,25.74499988555908,1,0.2,1,0.0
2025-01-31T23:34:00+00:00,2025-02-01T02:34:00+03:00,478.0,52.5,57.5,,6,23.31999969482422,25.78999996185303,1,0.2,1,0.0
2025-01-31T23:35:00+00:00,2025-02-01T02:35:00+03:00,485.0,52.5,62.0,,6,23.34000015258789,25.88499927520752,1,0.2,1,0.0
2025-01-31T23:36:00+00:00,2025-02-01T02:36:00+03:00,485.0,49.5,55.0,,6,23.35000038146973,25.89999961853027,1,0.2,1,0.0
2025-01-31T23:37:00+00:00,2025-02-01T02:37:00+03:00,484.0,47.5,52.5,,6,23.3700008392334,25.875,1,0.2,1,0.0
2025-01-31T23:38:00+00:00,2025-02-01T02:38:00+03:00,485.5,45.5,49.5,,6,23.38000011444092,25.82499980926514,1,0.2,1,0.0
2025-01-31T23:39:00+00:00,2025-02-01T02:39:00+03:00,486.5,48.5,50.5,,6,23.39999961853027,25.85999965667725,1,0.2,1,0.0
2025-01-31T23:40:00+00:00,2025-02-01T02:40:00+03:00,487.0,44.0,52.5,,5,23.39499950408936,25.93000030517578,1,0.2,1,0.0
2025-01-31T23:41:00+00:00,2025-02-01T02:41:00+03:00,488.0,41.0,45.5,,5,23.40999984741211,25.96499919891357,1,0.2,1,0.0
2025-01-31T23:42:00+00:00,2025-02-01T02:42:00+03:00,489.5,45.0,49.0,,6,23.42000007629395,25.96500015258789,1,0.2,1,0.0
2025-01-31T23:43:00+00:00,2025-02-01T02:43:00+03:00,492.0,41.0,44.0,,5,23.44500064849854,25.96999931335449,1,0.2,1,0.0
2025-01-31T23:44:00+00:00,2025-02-01T02:44:00+03:00,492.0,40.5,44.5,,5,23.46500015258789,25.96500015258789,1,0.2,1,0.0
2025-01-31T23:45:00+00:00,2025-02-01T02:45:00+03:00,491.0,47.0,50.0,,6,23.46999931335449,25.91499996185303,1,0.2,1,0.0
2025-01-31T23:46:00+00:00,2025-02-01T02:46:00+03:00,491.5,48.5,52.0,,6,23.46500015258789,25.89499950408936,1,0.2,1,0.0
2025-01-31T23:47:00+00:00,2025-02-01T02:47:00+03:00,493.0,46.0,52.5,,6,23.47499942779541,25.93000030517578,1,0.2,1,0.0
2025-01-31T23:48:00+00:00,2025-02-01T02:48:00+03:00,500.0,51.0,55.5,,6,23.47999954223633,25.92000007629395,1,0.2,1,0.0
2025-01-31T23:49:00+00:00,2025-02-01T02:49:00+03:00,497.0,50.0,56.0,,6,23.49499988555908,25.9350004196167,1,0.2,1,0.0
2025-01-31T23:50:00+00:00,2025-02-01T02:50:00+03:00,495.5,53.5,57.5,,6,23.5,25.96000003814697,1,0.2,1,0.0
2025-01-31T23:51:00+00:00,2025-02-01T02:51:00+03:00,497.0,52.0,58.5,,6,23.52500057220459,25.97999954223633,1,0.2,1,0.0
2025-01-31T23:52:00+00:00,2025-02-01T02:52:00+03:00,497.5,52.5,57.0,,6,23.52500057220459,25.98999977111816,1,0.2,1,0.0
2025-01-31T23:53:00+00:00,2025-02-01T02:53:00+03:00,497.5,53.5,59.0,,6,23.53000068664551,26.01000022888184,1,0.2,1,0.0
2025-01-31T23:54:00+00:00,2025-02-01T02:54:00+03:00,498.0,52.0,57.0,,6,23.53000068664551,26.01000022888184,1,0.2,1,0.0
2025-01-31T23:55:00+00:00,2025-02-01T02:55:00+03:00,498.5,53.0,58.0,,6,23.55999946594238,25.98999977111816,1,0.2,1,0.0
2025-01-31T23:56:00+00:00,2025-02-01T02:56:00+03:00,497.0,46.0,50.0,,6,23.55000019073486,25.92500019073486,1,0.2,1,0.0
